P1375,Jaguar,"Evaporative emission (EVAP) canister purge system - vent control malfunction"
P1376,Audi,"Exhaust gas recirculation (EGR) valve position sensor - low input"
P1376,GM,"Exhaust gas recirculation (EGR) valve position sensor - range/performance problem"
P1376,Jaguar,"Purge Flow Sensor Circuit Low Conditions"
P1377,Audi,"Evaporative emission (EVAP) canister purge control system - malfunction"
P1377,GM,"Purge flow sensor - low input"
P1378,Audi,"Evaporative emission (EVAP) system - malfunction"
P1380,Ford,"Evaporative emission (EVAP) canister purge system - control valve malfunction"
P1380,GM,"Evaporative emission (EVAP) canister purge valve - high input"
P1380,Honda,"Exhaust gas recirculation (EGR) valve position sensor - range/performance problem"
P1380,Isuzu,"Purge Flow Sensor Circuit High Conditions"
P1381,Acura,"Evaporative emission (EVAP) canister purge control valve - circuit malfunction"
P1381,Ford,"Purge flow sensor - high input"
P1381,GM,"Evaporative emission (EVAP) canister purge system 97 - volume control valve malfunction"
P1381,Honda,"Evaporative emission (EVAP) canister purge valve - low input"
P1381,Isuzu,"Injector air control solenoid - circuit malfunction"
P1382,Acura,"Evaporative emission (EVAP) canister purge control valve - malfunction"
P1382,Honda,"Evaporative emission (EVAP) leak detection module solenoid - circuit malfunction"
P1382,Isuzu,"Evaporative emission (EVAP) canister purge system - vent control valve malfunction"
P1383,BMW,"Evaporative emission (EVAP) canister purge control system - malfunction"
P1383,Ford,"Evaporative emission (EVAP) leak detection module pump - circuit malfunction"
P1384,Mercedes-Benz,"Evaporative emission (EVAP) canister purge system - flow malfunction"
P1385,Audi,"Evaporative emission (EVAP) atmospheric pressure solenoid - voltage high"
P1385,Mercedes-Benz,"Evaporative emission (EVAP) canister purge control valve - malfunction"
P1385,Volkswagen,"Evaporative emission (EVAP) canister purge valve"
P1386,Acura,"Evaporative emission (EVAP) leak detection module heater - circuit malfunction"
P1386,Audi,"Evaporative emission (EVAP) canister purge system - vent control valve malfunction"
P1386,BMW,"Evaporative emission (EVAP) atmospheric pressure solenoid - range/performance problem"
P1386,Kia,"EVAP System Unable to Hold Vacuum Conditions"
P1386,Mercedes-Benz,"Evaporative emission (EVAP) canister purge valve - circuit malfunction"
P1386,Volkswagen,"Evaporative emission (EVAP) canister purge system - tank pressure problem"
P1387,Acura,"Secondary air injection (AIR) system - short to positive"
P1387,Audi,"Unable to Bleed Up Fuel Tank Vacuum Conditions"
P1387,Volkswagen,"Barometric Pressure Sensor Circuit Conditions"
P1388,Audi,"Evaporative emission (EVAP) canister purge system - vacuum leak detected"
P1388,Chrysler,"Evaporative emission (EVAP) pressure pump - circuit plausibility"
P1388,Volkswagen,"Evaporative emission (EVAP) canister purge system - leak"
P1389,Audi,"AC relay - low output"
P1389,Chrysler,"Barometric pressure (BARO) sensor - circuit malfunction"
P1390,Acura,"Secondary air injection (AIR) system - short to positive"
P1390,Chrysler,"Secondary air injection (AIR) system - short to ground"
P1390,Ford,"EVAP System Canister Vent Solenoid Circuit Conditions"
P1390,Honda,"Barometric Pressure Sensor Performance Conditions"
P1390,Isuzu,"Leak detection pump"
P1390,Mazda,"Evaporative emission (EVAP) canister vent valve - circuit malfunction"
P1390,Saab,"Evaporative emission (EVAP) pressure sensor, in fuel tank - range/performance problem"
P1391,Acura,"Barometric pressure (BARO) sensor - range/ performance problem"
P1391,Audi,"Secondary air injection (AIR) system - short to ground"
P1391,Chrysler,"Secondary air injection (AIR) system - open circuit"
P1391,Honda,"Unable to Bleed Up Fuel Tank Vacuum Conditions"
P1391,Isuzu,"Evaporative emission (EVAP) pressure pump - low current"
P1391,Saab,"Evaporative emission (EVAP) pressure sensor, in fuel tank - signal too low when depressurised"
P1391,Volkswagen,"Secondary air injection (AIR) system - open circuit"
P1392,Acura,"Exhaust gas recirculation temperature (EGRT) sensor 1/Bank 1 - open circuit/short to positive"
P1392,Audi,"Secondary air injection (AIR) system, Bank 1 - electrical fault"
P1392,Honda,"Evaporative emission (EVAP) pressure pump - high current"
P1392,Isuzu,"Secondary air injection (AIR) pump relay - defective"
P1392,Saab,"Evaporative emission (EVAP) pressure sensor, in fuel tank - signal too high when depressurised"
P1392,Volkswagen,"Exhaust gas recirculation temperature (EGRT) open circuit/short to positive"
P1393,Acura,"Exhaust gas recirculation temperature (EGRT) sensor 1/Bank 1 - short to ground"
P1393,Audi,"Exhaust gas recirculation temperature (EGRT) short to ground"
P1393,Honda,"Exhaust gas recirculation temperature (EGRT) sensor 1/Bank 1 - range/performance problem"
P1393,Isuzu,"EVAP System Gross Leak Detected Conditions"
P1393,Saab,"Fuel tank level sensor - circuit malfunction"
P1393,Volkswagen,"Fuel tank level sensor - short/open circuit"
P1394,Acura,"Evaporative emission (EVAP) pressure sensor/ fuel tank level sensor, in fuel tank - large leak detected/malfunction"
P1394,Audi,"Exhaust gas recirculation temperature (EGRT) range/performance problem"
P1394,Honda,"Evaporative emission (EVAP) canister purge system (fuel tank system) - leak detected"
P1394,Isuzu,"Exhaust gas recirculation temperature (EGRT) control, Bank 1 -control limit reached"
P1394,Saab,"Evaporative emission (EVAP) canister purge system (fuel tank system) - leak detected"
P1394,Volkswagen,"Evaporative emission (EVAP) canister purge system - very small leak"
P1395,Audi,"Evaporative emission (EVAP) canister purge system (fuel tank system) - leak detected"
P1395,Saab,"Evaporative emission (EVAP) canister purge system - very small leak"
P1395,Volkswagen,"AC compressor clutch relay - high output"
P1396,BMW,"Exhaust gas recirculation temperature (EGRT) control, control limit reached"
P1396,Saab,"Evaporative emission (EVAP) canister purge system (canister system) - leak detected"
P1397,Audi,"Exhaust gas recirculation temperature (EGRT) sensor 2/Bank 2 - open circuit/short to positive"
P1397,Mercedes-Benz,"Evaporative emission (EVAP) canister purge system (canister system) - leak detected"
P1397,Volkswagen,"Evaporative emission (EVAP) canister purge system (canister system) - leak detected"
P1398,Audi,"Evaporative emission (EVAP) canister purge valve (low)"
P1398,Chrysler,"Exhaust gas recirculation temperature (EGRT) open circuit/short to positive"
P1398,Volkswagen,"Exhaust gas recirculation temperature (EGRT) sensor 2/Bank 2 - short to ground"
P1399,Acura,"A/C compressor control - signal malfunction"
P1399,Audi,"Exhaust gas recirculation temperature (EGRT) short to ground"
P1399,Honda,"Evaporative emission (EVAP) canister purge system - switch malfunction"
P1399,Volkswagen,"Exhaust gas recirculation temperature (EGRT) sensor 2/Bank 2 - range/performance problem"
P1400,Audi,"Evaporative emission (EVAP) canister purge system - switch malfunction"
P1400,Chrysler,"Evaporative emission (EVAP) canister purge system - switch malfunction"
P1400,Ford,"Exhaust gas recirculation temperature (EGRT) range/performance problem"
P1400,Hyundai,"Exhaust gas recirculation temperature (EGRT) control, Bank 2 - control limit reached"
P1400,Infiniti,"A/C Wide Open Throttle Cutout Relay Circuit Conditions"
P1400,Jaguar,"Cooling Fan Control System Fault Conditions"
P1400,Lexus,"Wide open throttle (WOT) air conditioning cut off - circuit malfunction"
P1400,Mazda,"Immobilizer activated - incorrectly programmed/not programmed"
P1400,Mercedes-Benz,"Engine coolant blower motor - system malfunction"
P1400,Nissan,"Exhaust gas recirculation temperature (EGRT) control, control limit reached"
P1400,Subaru,"Exhaust gas recirculation temperature (EGRT) control, Bank 1 - range/performance problem"
P1400,Toyota,"A/C Pressure Sensor Circuit High Conditions"
P1400,Volkswagen,"Exhaust gas recirculation temperature (EGRT) control, range/ performance problem"
P1401,Audi,"Exhaust gas recirculation temperature (EGRT) control, Bank 2 - range/performance problem"
P1401,Ford,"A/C Pressure Sensor Circuit Low Conditions"
P1401,GM,"Exhaust gas recirculation temperature (EGRT) control, range/ performance problem"
P1401,Hyundai,"A/C Pressure Sensor Insufficient Pressure Change Conditions"
P1401,Infiniti,"Secondary air injection (AIR) system - defective"
P1401,Jaguar,"A/C Demand Out of Self-Test Range Conditions"
P1401,Lexus,"Fuel gauge tank sensor - circuit malfunction"
P1401,Mazda,"A/C control signal - voltage high during self-test"
P1401,Nissan,"Fuel gauge tank sensor - voltage high"
P1401,Subaru,"Low A/C Cycling Period Conditions"
P1401,Toyota,"Evaporative emission (EVAP) canister purge valve - ECM output stage"
P1401,Volkswagen,"Fan Secondary High with Fan (s) Off Conditions"
P1402,Audi,"Hydraulic Cooling Fan Primary Circuit Conditions"
P1402,Hyundai,"Cooling fan low (Tribute) - circuit malfunction"
P1402,Infiniti,"Evaporative emission (EVAP) system - malfunction"
P1402,Kia,"Too Little Secondary Air Injection Conditions"
P1402,Mazda,"Too Much Secondary Air Injection Conditions"
P1402,Nissan,"Cooling fan medium (Tribute) - circuit malfunction"
P1402,Subaru,"Battery Temp. Sensor Volts Out of Limit Conditions"
P1402,Volkswagen,"Vacuum system, brakes - mechanical fault"
P1403,Audi,"High Fan Control Primary Circuit Conditions"
P1403,Chrysler,"Cooling fan high (Tribute) - circuit malfunction"
P1403,GM,"Vacuum system, brakes - mechanical fault"
P1403,Hyundai,"Fan Secondary Low With Low Fan On Conditions"
P1403,Kia,"Engine coolant blower motor relay 1 - voltage high"
P1403,Mazda,"Fan Secondary Low With High Fan On Conditions"
P1403,Volkswagen,"Leak detection pump - heater circuit"
P1404,Audi,"Leak detection pump - heater circuit"
P1404,GM,"Power to Fan Circuit Over Current Conditions"
P1404,Honda,"Engine Cooling System Performance Conditions"
P1404,Hyundai,"Leak detection pump - heater circuit"
P1404,Isuzu,"Open Power Ground to VLCM Conditions"
P1404,Kia,"Exhaust gas recirculation (EGR) solenoid (vacuum) - circuit malfunction"
P1404,Volkswagen,"Exhaust gas recirculation (EGR) valve - malfunction"
P1405,Ford,"Thermostat - range/performance problem"
P1405,GM,"EVAP System Hose Pinched Conditions"
P1405,Mazda,"Thermostat - range/performance problem"
P1405,Toyota,"Exhaust gas recirculation (EGR) solenoid (vent) - circuit malfunction"
P1406,Acura,"Exhaust gas recirculation (EGR) valve - malfunction"
P1406,Ford,"High Speed Radiator Fan Control Relay Conditions"
P1406,GM,"EGR Check Solenoid Circuit Conditions"
P1406,Honda,"Manifold absolute pressure (MAP) sensor solenoid - EGR system - circuit malfunction"
P1406,Isuzu,"Exhaust gas recirculation (EGR) valve - malfunction"
P1406,Mazda,"High Speed Fan Control Relay Conditions"
P1406,Toyota,"Low Speed Fan Relay Circuit Conditions"
P1407,Audi,"Evaporative emission (EVAP) canister purge control system - malfunction"
P1407,Ford,"Evaporative emission (EVAP) canister purge valve(s) - defective"
P1407,Mazda,"Evaporative emission (EVAP) canister purge system - bypass vacuum valve malfunction"
P1407,Volkswagen,"Thermostat - malfunction"
P1408,Audi,"Exhaust gas recirculation (EGR) system - valve lift insufficient"
P1408,Ford,"Radiator Fan Relay Circuit Conditions"
P1408,Jaguar,"Exhaust gas recirculation (EGR) system - valve lift insufficient"
P1408,Mazda,"Evaporative emission (EVAP) canister purge control system - malfunction"
P1408,Suzuki,"Exhaust gas recirculation (EGR) system - valve lift insufficient"
P1408,Volkswagen,"AC system - pressure too high"
P1409,Audi,"Evaporative emission (EVAP) canister purge system - bypass vacuum valve malfunction"
P1409,Ford,"Evaporative emission (EVAP) pressure sensor/ fuel tank level sensor, in fuel tank - range/ performance problem/malfunction"
P1409,Jaguar,"Battery Temp. Sensor Voltage Too High Conditions"
P1409,Mazda,"Evaporative emission (EVAP) canister purge control valve - malfunction"
P1409,Volkswagen,"Evaporative emission (EVAP) canister purge system - 1998 - control valve malfunction"
P1410,Acura,"Evaporative emission (EVAP) pressure sensor/ fuel tank level sensor, in fuel tank - signal too low when depressurised/malfunction"
P1410,Audi,"Battery Temp Sensor Voltage Too Low Conditions"
P1410,GM,"Evaporative emission (EVAP) canister purge control valve - malfunction"
P1410,Lexus,"Evaporative emission (EVAP) canister purge system - control valve malfunction"
P1410,Mazda,"Evaporative emission (EVAP) pressure sensor/ fuel tank level sensor, in fuel tank - signal too high when depressurised/malfunction"
P1410,Suzuki,"EVAP LDP Pressure Switch Fault Conditions"
P1410,Toyota,"EVAP LDP Solenoid Circuit Conditions"
P1410,Volkswagen,"5-Volt Supply Output Low Conditions"
P1411,Audi,"Exhaust gas recirculation (EGR) valve - circuit 1 malfunction"
P1411,Ford,"Exhaust gas recirculation (EGR) valve coil 1 - short/open circuit"
P1411,Lexus,"Exhaust gas recirculation (EGR) valve - circuit 2 malfunction"
P1411,Mercedes-Benz,"Exhaust gas recirculation (EGR) valve coil 2 - short/open circuit"
P1411,Toyota,"Exhaust gas recirculation (EGR) valve position sensor - voltage high"
P1411,Volkswagen,"High Speed Radiator Relay Ground Control Conditions"
P1412,"Land Rover","Exhaust gas recirculation (EGR) valve position sensor - voltage high"
P1413,Ford,"Exhaust gas recirculation (EGR) valve position sensor - voltage high"
P1413,"Land Rover","Exhaust gas recirculation (EGR) valve - circuit 3 malfunction"
P1413,Saab,"Exhaust gas recirculation (EGR) valve coil 3 - short/open circuit"
P1414,Audi,"Exhaust gas recirculation (EGR) valve - circuit 4 malfunction"
P1414,Ford,"Exhaust gas recirculation (EGR) valve coil 4 - short/open circuit"
P1414,"Land Rover","Fuel pump relay - circuit malfunction"
P1414,Saab,"Alternator FR Terminal Circuit Conditions"
P1414,Volkswagen,"VSS or POSM (Intermittent) Circuit Conditions"
P1415,Acura,"Starter Signal Circuit"
P1415,Audi,"Vehicle speed signal - malfunction"
P1415,GM,"Starter signal - circuit malfunction"
P1415,Isuzu,"Vehicle speed sensor (VSS) - intermittent fault"
P1415,"Land Rover","Battery voltage - too low/high"
P1415,Volkswagen,"Engine coolant blower motor relay 1 - circuit malfunction"
P1416,Acura,"Starter signal - circuit malfunction"
P1416,Audi,"Starter signal - circuit malfunction"
P1416,GM,"Fuel pump relay - circuit malfunction"
P1416,Isuzu,"Fuel pump relay - short to ground"
P1416,"Land Rover","VSS Signal Out of Self-Test Range Conditions"
P1416,Saab,"Theft Deterrent System Fault Conditions"
P1416,Volkswagen,"Vehicle speed sensor (VSS) - out of self test range"
P1417,"Land Rover","Fuel pump relay - short to ground"
P1420,Audi,"Fuel pump relay - short to positive"
P1420,Honda,"VSS Signal Circuit (Intermittent) Conditions"
P1420,Mercedes-Benz,"Theft Deterrent System Signal Not Received Conditions"
P1420,Subaru,"Wheel speed sensor - open circuit"
P1420,Volkswagen,"Vehicle speed sensor (VSS) - signal malfunction"
P1421,Audi,"Engine coolant blower motor - malfunction"
P1421,Subaru,"Fuel pump relay - short to positive"
P1421,Volkswagen,"Alternator load signal"
P1422,Audi,"Theft Deterrent System Password Incorrect"
P1422,Subaru,"Alternator load signal"
P1422,Volkswagen,"Intake system - leak detected"
P1423,Audi,"Idle Air Control Circuit Conditions"
P1423,BMW,"Idle air control (IAC) system - circuit malfunction"
P1423,Subaru,"Intake system - leak detected"
P1423,Volkswagen,"Closed throttle position (CTP) switch - does not close"
P1424,Audi,"Idle Air Control System at Adaptive Clip Conditions"
P1424,Volkswagen,"Positive crankcase ventilation (PCV) - air leak"
P1425,Audi,"Idle air control (IAC) valve - opening coil circuit - open circuit"
P1425,Volkswagen,"Idle air control (IAC) valve - opening coil signal low"
P1426,Audi,"Idle air control (IAC) system"
P1426,Volkswagen,"Idle air (IAC) control valve - voltage high"
P1427,Audi,"Closed throttle position (CTP) switch - does not close"
P1427,Volkswagen,"Closed throttle position (CTP) switch - does not open"
P1428,Audi,"Idle Air Control Overspeed Error Conditions"
P1428,Volkswagen,"Idle air control (IAC) valve - opening coil circuit - short circuit"
P1429,Audi,"Idle air control (IAC) valve - RPM lower than expected"
P1429,Volkswagen,"Idle air control (IAC) valve - opening coil signal high"
P1430,Audi,"Idle air control (IAC) system - overspeed error"
P1430,Volkswagen,"Closed throttle position (CTP) switch - does not open"
P1431,Audi,"Idle speed control (ISC) - lower limit reached"
P1431,GM,"Idle Air Control Underspeed Error Conditions"
P1431,Volkswagen,"Idle air control (IAC) valve - closing coil circuit - open circuit"
P1432,Audi,"Idle air control (IAC) valve - RPM higher than expected"
P1432,GM,"Idle air control (IAC) valve - closing coil signal low"
P1432,Mazda,"Idle air control (IAC) system - underspeed error"
P1432,Volkswagen,"Idle air (IAC) control system - malfunction"
P1433,Audi,"Idle speed control (ISC) - lower limit reached"
P1433,GM,"Idle air control (IAC) system - low RPM"
P1433,Volkswagen,"Idle speed control (ISC) - upper limit reached"
P1434,Audi,"Idle Speed Low Conditions"
P1434,Volkswagen,"Idle air control (IAC) system - low RPM"
P1435,Audi,"Idle air control (IAC) valve - closing coil circuit - short circuit"
P1435,Volkswagen,"Idle air control (IAC) system - low RPM"
P1436,Audi,"Idle air control (IAC) valve - circuit malfunction"
P1436,Volkswagen,"Idle air control (IAC) valve - closing coil signal high"
P1437,Audi,"Idle air control (IAC) valve 1 - short/open circuit"
P1437,Volkswagen,"Idle speed control (ISC) - upper limit reached"
P1438,Audi,"Idle air control (IAC) system - high RPM"
P1438,Volkswagen,"Idle air control (IAC) valve - circuit malfunction"
P1439,Audi,"Idle speed control (ISC) actuator - malfunction"
P1439,Volkswagen,"Idle Air Control System High RPM Conditions"
P1440,Audi,"Idle air control (IAC) system - high RPM"
P1440,Hyundai,"Idle air control (IAC) system - high RPM"
P1440,Infiniti,"Idle air control (IAC) valve - circuit malfunction"
P1440,Jaguar,"Idle air control (IAC) valve 2 - short/open circuit"
P1440,Nissan,"Idle air control (IAC) valve - circuit malfunction"
P1440,Subaru,"Idle air control (IAC) valve - short to positive"
P1440,Volkswagen,"Throttle Control System - Throttle Limitation Active"
P1441,Acura,"Idle air control (IAC) valve - circuit malfunction - open/short circuit"
P1441,Audi,"Idle air control (IAC) valve - coil 1 - circuit malfunction"
P1441,GM,"Idle air control (IAC) valve - opening circuit"
P1441,Honda,"Idle air (IAC) control valve circuit 1 - voltage low"
P1441,Infiniti,"Engine control module (ECM) - supply voltage"
P1441,Isuzu,"Supercharger (SC) pressure control - circuit malfunction"
P1441,Jaguar,"Idle air control (IAC) valve - short to positive"
P1441,Nissan,"Intake manifold air control solenoid 1 - current circuit"
P1441,Saab,"Intake manifold air control solenoid - circuit malfunction"
P1441,Subaru,"Throttle Control System - Backup System Performance"
P1441,Volkswagen,"Idle air control (IAC) valve - circuit malfunction - open/short circuit"
P1442,Acura,"Idle air control (IAC) valve - coil 2 - circuit malfunction"
P1442,Audi,"Idle air (IAC) control valve circuit 1 - voltage high"
P1442,Ford,"Turbocharger (TC) pressure - too low"
P1442,GM,"Intake manifold air control solenoid 1 - current circuit"
P1442,Honda,"Intake manifold air control solenoid 1 - short to positive"
P1442,Infiniti,"Intake Manifold Runner Control Fault Conditions"
P1442,Isuzu,"Closed throttle position (CTP) switch - low input"
P1442,Nissan,"Intake manifold air control - stuck close"
P1442,Saab,"Idle air (IAC) control valve circuit 2 - voltage low"
P1442,Subaru,"Turbocharger (TC) pressure - too high"
P1442,Volkswagen,"Intake manifold air control solenoid 1 - short to positive"
P1443,Audi,"Intake manifold air control solenoid 2 - short to positive"
P1443,Ford,"Intake Manifold Runner Control Conditions"
P1443,Infiniti,"Idle air control (IAC) valve - opening coil circuit - short circuit"
P1443,Jaguar,"Closed throttle position (CTP) switch - high input"
P1443,Mazda,"Idle air control (IAC) valve - opening circuit"
P1443,Mercedes-Benz,"Idle air (IAC) control valve circuit 2 - voltage high"
P1443,Nissan,"Intake manifold air control solenoid 2 - short to positive"
P1443,Saab,"Intake manifold air control solenoid 2 - short to ground"
P1443,Subaru,"Throttle Body Performance Conditions"
P1443,Volkswagen,"Throttle position (TP) sensor/mass air flow (MAF) sensor - signal variation"
P1444,Audi,"Throttle position (TP) sensor/mass air flow (MAF) sensor - signal variation"
P1444,Ford,"Park/neutral position (PNP) switch - high load neutral/drive"
P1444,Infiniti,"Idle air control (IAC) valve - opening circuit"
P1444,Mazda,"Idle air (IAC) control valve circuit 3 - voltage low"
P1444,Mercedes-Benz,"Intake manifold air control solenoid 2 - short to ground"
P1444,Nissan,"Intake manifold air control solenoid 1 - short to ground"
P1444,Saab,"Control Module Throttle Actuator Position Performance"
P1444,Volkswagen,"Throttle command/actual throttle position - signal variation"
P1445,Ford,"Idle air control (IAC) valve - coil 1 - signal malfunction"
P1445,Infiniti,"Throttle command/actual throttle position - signal variation"
P1445,Mazda,"Idle air (IAC) control valve circuit 3 - voltage high"
P1445,Nissan,"Intake manifold air control solenoid 1 - short to ground"
P1445,Saab,"Intake manifold air control solenoid 1 - open circuit"
P1445,Subaru,"Intake Manifold Runner Control Input Conditions"
P1446,Infiniti,"TAC Module Throttle Actuator Position Performance"
P1446,Kia,"Throttle position motor - position performance"
P1446,Nissan,"Idle air control (IAC) valve - coil 2 - signal malfunction"
P1447,Infiniti,"Throttle position motor - position performance"
P1447,Kia,"Park/neutral position (PNP) switch - gear chance neutral/drive"
P1447,Nissan,"Neutral position (NP) switch - circuit malfunction"
P1447,Subaru,"Idle air (IAC) control valve circuit 4 - voltage low"
P1448,Infiniti,"Intake manifold air control solenoid 1 - open circuit"
P1448,Jaguar,"Engine control relay - circuit malfunction"
P1448,Kia,"Intake Manifold Runner Control Input Conditions"
P1448,Nissan,"Throttle Actuator Control Module Performance"
P1448,Subaru,"Park/neutral position (PNP) switch - cranking neutral/drive"
P1449,Ford,"Idle air (IAC) control valve circuit 4 - voltage high"
P1449,Kia,"Engine control relay - circuit malfunction"
P1449,Mazda,"Engine control relay - short to positive"
P1450,Audi,"Intake Manifold Runner Control Conditions"
P1450,Ford,"Throttle Actuator Control Module Performance"
P1450,GM,"Intake manifold air control - stuck open"
P1450,Kia,"Starter motor switch - circuit malfunction"
P1450,"Land Rover","Engine control relay - short to positive"
P1450,Mazda,"Idle air control (IAC) valve - circuit failure"
P1450,Saab,"Camshaft position (CMP) control, Bank 1 - malfunction"
P1450,Suzuki,"MS40/41/42/46/M5. 2: Inlet camshaft control system, end position - plausibility"
P1450,Volkswagen,"Intake Manifold Runner Control Conditions"
P1451,Audi,"Throttle Actuator Control Module Internal Circuit Conditions"
P1451,Ford,"Idle air control (IAC) valve - circuit failure"
P1451,GM,"Idle air control (IAC) valve - circuit failure"
P1451,"Land Rover","Intake manifold air control - stuck closed"
P1451,Mazda,"Camshaft position (CMP) control, mechanical fault"
P1451,Saab,"Camshaft position (CMP) control, malfunction"
P1451,Suzuki,"Intake manifold air control solenoid 2 - open circuit"
P1451,Volkswagen,"Exhaust camshaft control system, end position - plausibility"
P1452,Audi,"Intake Manifold Runner Circuit Conditions"
P1452,Ford,"Park Neutral Position Switch Circuit Conditions"
P1452,"Land Rover","Alternator - FR terminal malfunction"
P1452,Saab,"Park/neutral position (PNP) switch - circuit malfunction"
P1452,Volkswagen,"Stop lamp switch - signal malfunction"
P1453,Audi,"Intake manifold air control - circuit malfunction"
P1453,BMW,"Engine coolant blower motor relay 1 - voltage high"
P1453,"Land Rover","Stop lamp switch - signal malfunction"
P1453,Mercedes-Benz,"Intake manifold air control solenoid 2 - open circuit"
P1453,Saab,"Power steering pressure (PSP) switch - circuit malfunction"
P1453,Volkswagen,"Power steering pressure (PSP) switch - circuit malfunction"
P1454,Audi,"Intake manifold air control solenoid 1 - short/open circuit"
P1454,Volkswagen,"Camshaft position (CMP) control, Bank 2 - malfunction"
P1455,Audi,"Inlet camshaft control system, camshaft position - plausibility"
P1455,Ford,"Intake manifold air control solenoid 2 - short/open circuit"
P1455,Kia,"Camshaft position (CMP) control, mechanical fault"
P1455,Mazda,"Camshaft position (CMP) control, malfunction"
P1455,Saab,"SRS crash signal received"
P1455,Volkswagen,"Exhaust camshaft control system, camshaft position - plausibility"
P1456,Acura,"Throttle Closed Position Performance"
P1456,Audi,"Throttle position motor - closed position performance"
P1456,Honda,"Throttle position motor - closed position performance"
P1456,Infiniti,"Intake manifold air control solenoid"
P1456,Isuzu,"Intake manifold air control solenoid - circuit malfunction"
P1456,Nissan,"SRS crash signal received"
P1456,Saab,"Fuel pump relay - open circuit/short to ground"
P1456,Volkswagen,"TP Sensor Learned Closed Throttle Degrees Out-Of-Range"
P1457,Acura,"Charge air cooler bypass solenoid valve - malfunction"
P1457,Audi,"Fuel pump relay - open circuit/short to ground"
P1457,Honda,"Camshaft position (CMP) actuator, Bank 1 - circuit malfunction"
P1457,Isuzu,"Camshaft position (CMP) actuator, inlet camshaft - ECM output stage"
P1457,Kia,"Supercharger air control solenoid (vacuum) - short/open circuit"
P1457,Volkswagen,"Camshaft position (CMP) actuator, defective"
P1458,Audi,"Camshaft position (CMP) actuator, circuit malfunction"
P1458,Kia,"Camshaft position (CMP) actuator, Bank 1 - short to positive"
P1458,Volkswagen,"Inlet camshaft control system, Bank 2 - ECM output stage"
P1459,Acura,"Minimum Throttle Position Not Learned Conditions"
P1459,Audi,"Supercharger air control solenoid (vent) - short/open circuit"
P1459,Honda,"Camshaft position (CMP) actuator, short to positive"
P1459,Isuzu,"Camshaft position (CMP) actuator, Bank 1 - short to ground"
P1459,Volkswagen,"TP Sensor Learned Closed Throttle Degrees OutOf-Range"
P1460,Audi,"Bypass air solenoid valve - short/open circuit"
P1460,Ford,"Camshaft position (CMP) actuator, short to ground"
P1460,GM,"Camshaft position (CMP) actuator, Bank 1 - open circuit"
P1460,Mazda,"Camshaft position (CMP) actuator, open circuit"
P1460,Saab,"Camshaft position (CMP) actuator - short to positive"
P1460,Suzuki,"Camshaft position (CMP) actuator, exhaust camshaft - ECM output stage"
P1460,Volkswagen,"Transmission control module (TCM) - communication"
P1461,Audi,"MIL request signal - TCM to ECM"
P1461,Ford,"L/C atmospheric balance air control solenoid valve - malfunction"
P1461,Volkswagen,"Camshaft position (CMP) actuator - short to positive"
P1462,Audi,"Camshaft position (CMP) actuator - short to ground"
P1462,Ford,"Air Conditioning Clutch Circuit Conditions"
P1462,Volkswagen,"Ignition Timing Adjustment Switch Circuit Conditions"
P1463,Ford,"Accelerator pedal position (APP) sensor 1 & 2 - range/performance problem"
P1463,Mercedes-Benz,"Ignition timing adjustment connector - circuit malfunction"
P1464,Ford,"Camshaft position (CMP) actuator - short to ground"
P1464,Infiniti,"Camshaft position (CMP) actuator - open circuit"
P1464,Mazda,"Low Air Conditioning Refrigerant Charge Conditions"
P1464,Nissan,"Accelerator pedal position (APP) sensor 1 & 2 - adapted value out of range"
P1469,Ford,"Camshaft position (CMP) actuator - open circuit"
P1470,BMW,"Idle control - lean running speed below specification"
P1473,Ford,"A/C Evaporative Temp Sensor Circuit Low Input Conditions"
P1474,Ford,"Accelerator pedal position (APP) sensor 1 & 2 - short circuit"
P1474,Mazda,"Idle control - lean running speed below specification"
P1475,BMW,"Camshaft position (CMP) actuator, Bank 2 - circuit malfunction"
P1476,Chrysler,"A/C Evaporative Temp Sensor Circuit High Input Conditions"
P1477,Chrysler,"Camshaft position (CMP) actuator, defective"
P1477,Mazda,"Camshaft position (CMP) actuator, circuit malfunction"
P1478,Chrysler,"Camshaft position (CMP) actuator, Bank 2 - short to positive"
P1479,Audi,"Camshaft position (CMP) actuator, short to positive"
P1479,Ford,"Camshaft position (CMP) actuator, Bank 2 - short to ground"
P1479,Mazda,"A/C High Side Temperature Sensor Circuit Conditions"
P1479,Volkswagen,"Camshaft position (CMP) actuator, short to ground"
P1480,Ford,"Camshaft position (CMP) actuator, Bank 2 - open circuit"
P1480,Subaru,"A/C System, ECT Sensor Over-Temperature Conditions"
P1481,Ford,"Camshaft position (CMP) actuator, open circuit"
P1481,"Land Rover","Fuel shut-off solenoid - malfunction"
P1482,"Land Rover","Intake Manifold Runner Control Conditions"
P1483,Ford,"Air Conditioning Request Circuit Voltage Low Conditions"
P1483,GM,"Fuel shut-off solenoid - malfunction"
P1483,"Land Rover","Fuel shut-off solenoid - open circuit/short to ground"
P1484,Ford,"Intake Manifold Runner Control Conditions"
P1485,Kia,"Air Conditioning Request Circuit Voltage High Conditions"
P1485,Mazda,"Fuel shut-off solenoid - open circuit/short to ground"
P1486,Acura,"Clutch pedal position (CPP) switch - range/performance problem"
